timestamp,stressor,value,result,success,fallback_used,cpu,mem,prediction,confidence,injected_by_ai
2025-09-03T18:03:19.189332,none,1.5,3.0,1,0,0.8,22.7,1,0.5,1
2025-09-03T18:03:19.571252,failure,1.5,2.25,1,1,1.7,22.8,1,0.5,1
2025-09-03T18:03:20.325596,none,0,0,1,0,0.0,22.6,1,0.5,1
2025-09-03T18:03:20.568178,failure,-5,-7.5,1,1,8.4,22.7,1,0.5,1
2025-09-03T18:03:20.667471,failure,-5,-7.5,1,1,7.0,22.7,1,0.5,1
2025-09-03T18:03:20.888439,failure,-5,-7.5,1,1,2.5,22.7,1,0.5,1
2025-09-03T18:03:22.049357,none,0,0,1,0,0.0,22.6,1,0.5,1
2025-09-03T18:03:22.366400,failure,7777777,11666665.5,1,1,0.8,22.6,1,0.5,1
2025-09-03T18:03:22.759076,latency,7777777,15555554,1,0,0.0,22.6,1,0.5,1
2025-09-03T18:03:22.815161,latency,7777777,15555554,1,0,0.0,22.6,1,0.5,1
2025-09-03T18:03:22.855990,failure,1.5,2.25,1,1,0.0,22.6,1,0.5,1
2025-09-03T18:03:23.065780,latency,10,20,1,0,0.0,22.6,1,0.5,1
2025-09-03T18:03:23.192771,latency,-5,-10,1,0,0.0,22.5,1,0.5,1
2025-09-03T18:03:23.517579,failure,1.5,2.25,1,1,0.0,22.6,1,0.5,1
2025-09-03T18:03:23.630400,failure,1.5,2.25,1,1,0.0,22.6,1,0.5,1
2025-09-03T18:03:23.715596,none,0,0,1,0,0.0,22.7,1,0.5,1
2025-09-03T18:03:25.556147,none,0,0,1,0,1.7,22.7,1,0.5,1
2025-09-03T18:03:26.507757,failure,0,0.0,1,1,3.4,22.7,1,0.5,1
2025-09-03T18:03:26.616599,latency,-5,-10,1,0,0.0,22.7,1,0.5,1
2025-09-03T18:03:28.908427,timeout,10,15.0,1,1,1.7,22.7,1,0.5,1
2025-09-03T18:03:29.330085,failure,7777777,11666665.5,1,1,1.7,22.7,1,0.5,1
2025-09-03T18:03:29.815209,latency,-5,-10,1,0,0.0,22.7,1,0.5,1
2025-09-03T18:03:30.067025,failure,-5,-7.5,1,1,4.2,22.7,1,0.5,1
2025-09-03T18:03:30.151775,failure,-5,-7.5,1,1,4.3,22.7,1,0.5,1
2025-09-03T18:03:30.166764,failure,0,0.0,1,1,4.8,22.7,1,0.5,1
2025-09-03T18:03:30.198402,failure,0,0.0,1,1,5.0,22.7,1,0.5,1
2025-09-03T18:03:30.222507,failure,10,15.0,1,1,4.2,22.7,1,0.5,1
2025-09-03T18:03:31.097108,none,1.5,3.0,1,0,0.8,22.7,1,0.5,1
2025-09-03T18:03:31.254054,latency,10,20,1,0,0.0,22.7,1,0.5,1
2025-09-03T18:03:32.377482,none,0,0,1,0,0.0,22.7,1,0.5,1
2025-09-03T18:03:32.659372,failure,1.5,2.25,1,1,0.0,22.7,1,0.5,1
2025-09-03T18:03:33.185487,failure,1.5,2.25,1,1,1.7,22.7,1,0.5,1
2025-09-03T18:03:33.285243,failure,10,15.0,1,1,2.6,22.7,1,0.5,1
2025-09-03T18:03:33.741647,none,1.5,3.0,1,0,0.8,22.7,1,0.5,1
2025-09-03T18:03:34.536982,latency,7777777,15555554,1,0,0.0,22.7,1,0.5,1
2025-09-03T18:03:35.215572,failure,1.5,2.25,1,1,0.0,22.7,1,0.5,1
2025-09-03T18:03:35.787084,failure,7777777,11666665.5,1,1,2.5,22.7,1,0.5,1
2025-09-03T18:03:35.864680,latency,10,20,1,0,0.0,22.7,1,0.5,1
2025-09-03T18:03:36.096474,none,0,0,1,0,1.7,22.7,1,0.5,1
2025-09-03T18:03:36.226771,failure,10,15.0,1,1,0.7,22.7,1,0.5,1
2025-09-03T18:03:36.298216,none,0,0,1,0,0.0,22.7,1,0.5,1
2025-09-03T18:03:36.954077,failure,7777777,11666665.5,1,1,0.8,22.7,1,0.5,1
2025-09-03T18:03:37.263594,none,1.5,3.0,1,0,0.8,22.7,1,0.5,1
2025-09-03T18:03:37.338474,failure,1.5,2.25,1,1,0.0,22.7,1,0.5,1
2025-09-03T18:03:37.719669,latency,-5,-10,1,0,0.0,22.7,1,0.5,1
2025-09-03T18:03:37.880616,none,0,0,1,0,0.0,22.7,1,0.5,1
2025-09-03T18:03:38.773516,none,1.5,3.0,1,0,0.8,22.7,1,0.5,1
2025-09-03T18:03:40.114862,latency,7777777,15555554,1,0,0.0,22.7,1,0.5,1
2025-09-03T18:03:40.592468,failure,-5,-7.5,1,1,3.4,22.7,1,0.5,1
2025-09-03T18:03:40.627080,latency,-5,-10,1,0,0.0,22.7,1,0.5,1
2025-09-03T18:03:40.834974,failure,1.5,2.25,1,1,3.3,22.7,1,0.5,1
2025-09-03T18:03:41.767131,none,0,0,1,0,1.7,22.7,1,0.5,1
2025-09-03T18:03:42.034755,failure,-5,-7.5,1,1,1.7,22.7,1,0.5,1
2025-09-03T18:03:42.075177,failure,1.5,2.25,1,1,2.5,22.7,1,0.5,1
2025-09-03T18:03:42.109102,failure,-5,-7.5,1,1,3.3,22.7,1,0.5,1
2025-09-03T18:03:42.710902,latency,7777777,15555554,1,0,0.0,22.7,1,0.5,1
2025-09-03T18:03:43.541124,failure,7777777,11666665.5,1,1,0.8,22.7,1,0.5,1
2025-09-03T18:03:44.525511,none,0,0,1,0,0.0,22.5,1,0.5,1
2025-09-03T18:03:44.699623,failure,1.5,2.25,1,1,0.0,22.7,1,0.5,1
2025-09-03T18:03:44.860833,latency,-5,-10,1,0,0.8,22.8,1,0.5,1
2025-09-03T18:03:44.898083,none,0,0,1,0,0.0,22.5,1,0.5,1
2025-09-03T18:03:45.092665,failure,0,0.0,1,1,4.7,22.7,1,0.5,1
2025-09-03T18:03:45.206777,failure,7777777,11666665.5,1,1,0.8,22.6,1,0.5,1
2025-09-03T18:03:45.905913,latency,7777777,15555554,1,0,0.0,22.5,1,0.5,1
2025-09-03T18:03:45.981135,latency,-5,-10,1,0,0.0,22.6,1,0.5,1
2025-09-03T18:03:45.995105,none,0,0,1,0,0.0,22.5,1,0.5,1
2025-09-03T18:03:47.210803,latency,10,20,1,0,0.0,22.5,1,0.5,1
2025-09-03T18:03:48.545606,failure,-5,-7.5,1,1,17.2,22.5,1,0.5,1
2025-09-03T18:03:48.607710,timeout,10,15.0,1,1,8.3,22.5,1,0.5,1
2025-09-03T18:03:49.160088,failure,7777777,11666665.5,1,1,0.8,22.5,1,0.5,1
2025-09-03T18:03:49.202882,failure,10,15.0,1,1,2.4,22.5,1,0.5,1
2025-09-03T18:03:49.614639,failure,0,0.0,1,1,2.6,22.5,1,0.5,1
2025-09-03T18:03:49.701944,none,0,0,1,0,1.7,22.6,1,0.5,1
2025-09-03T18:03:50.189704,latency,10,20,1,0,0.0,22.5,1,0.5,1
2025-09-03T18:03:51.244998,failure,1.5,2.25,1,1,2.5,22.6,1,0.5,1
2025-09-03T18:03:51.463853,failure,10,15.0,1,1,2.5,22.6,1,0.5,1
2025-09-03T18:03:51.982504,failure,10,15.0,1,1,0.8,22.6,1,0.5,1
2025-09-03T18:03:52.702939,failure,-5,-7.5,1,1,1.7,22.6,1,0.5,1
2025-09-03T18:03:52.890484,latency,7777777,15555554,1,0,0.0,22.7,1,0.5,1
2025-09-03T18:03:53.346980,failure,7777777,11666665.5,1,1,0.8,22.7,1,0.5,1
2025-09-03T18:03:53.858453,latency,7777777,15555554,1,0,0.0,22.7,1,0.5,1
2025-09-03T18:03:53.984447,none,0,0,1,0,0.0,22.3,1,0.5,1
2025-09-03T18:03:54.887853,failure,7777777,11666665.5,1,1,0.8,22.7,1,0.5,1
2025-09-03T18:03:55.244259,none,0,0,1,0,1.7,22.3,1,0.5,1
2025-09-03T18:03:55.425046,latency,-5,-10,1,0,0.0,22.4,1,0.5,1
2025-09-03T18:03:55.495643,failure,-5,-7.5,1,1,2.5,22.3,1,0.5,1
2025-09-03T18:03:56.680715,timeout,10,15.0,1,1,1.7,22.3,1,0.5,1
2025-09-03T18:03:57.745364,latency,7777777,15555554,1,0,0.0,22.3,1,0.5,1
2025-09-03T18:03:58.164386,latency,10,20,1,0,0.0,22.3,1,0.5,1
2025-09-03T18:03:58.435158,failure,-5,-7.5,1,1,18.4,22.3,1,0.5,1
2025-09-03T18:03:58.603958,timeout,10,15.0,1,1,9.3,22.3,1,0.5,1
2025-09-03T18:03:59.200283,latency,7777777,15555554,1,0,0.0,22.4,1,0.5,1
2025-09-03T18:04:00.318804,latency,-5,-10,1,0,0.0,22.2,1,0.5,1
2025-09-03T18:04:01.210697,failure,-5,-7.5,1,1,2.5,22.3,1,0.5,1
2025-09-03T18:04:01.769318,failure,1.5,2.25,1,1,0.0,22.3,1,0.5,1
2025-09-03T18:04:01.804465,latency,7777777,15555554,1,0,0.0,22.3,1,0.5,1
2025-09-03T18:04:01.881385,failure,7777777,11666665.5,1,1,0.8,22.3,1,0.5,1
2025-09-03T18:04:02.324176,none,0,0,1,0,0.0,22.3,1,0.5,1
2025-09-03T18:04:02.798658,failure,-5,-7.5,1,1,1.7,22.3,1,0.5,1
2025-09-03T18:04:02.815711,failure,-5,-7.5,1,1,2.5,22.3,1,0.5,1
2025-09-03T18:04:02.857401,failure,10,15.0,1,1,3.4,22.3,1,0.5,1
2025-09-03T18:04:04.336127,failure,1.5,2.25,1,1,0.0,22.3,1,0.5,1
2025-09-03T18:04:04.457460,timeout,10,15.0,1,1,1.7,22.3,1,0.5,1
2025-09-03T18:04:04.536164,timeout,10,15.0,1,1,1.7,22.3,1,0.5,1
2025-09-03T18:04:04.947854,latency,7777777,15555554,1,0,0.0,22.3,1,0.5,1
2025-09-03T18:04:05.097974,latency,-5,-10,1,0,0.0,22.3,1,0.5,1
2025-09-03T18:04:05.426066,failure,10,15.0,1,1,0.8,22.3,1,0.5,1
2025-09-03T18:04:05.664952,failure,0,0.0,1,1,3.7,22.3,1,0.5,1
2025-09-03T18:04:06.294733,latency,-5,-10,1,0,0.0,22.3,1,0.5,1
2025-09-03T18:04:07.102666,latency,-5,-10,1,0,0.8,22.3,1,0.5,1
2025-09-03T18:04:07.507398,latency,10,20,1,0,0.0,22.3,1,0.5,1
2025-09-03T18:04:07.955768,failure,10,15.0,1,1,0.8,22.4,1,0.5,1
2025-09-03T18:04:07.969638,failure,-5,-7.5,1,1,2.3,22.4,1,0.5,1
2025-09-03T18:04:08.259321,failure,1.5,2.25,1,1,1.7,22.4,1,0.5,1
2025-09-03T18:04:08.365024,failure,10,15.0,1,1,3.4,22.4,1,0.5,1
2025-09-03T18:04:08.367906,latency,-5,-10,1,0,0.0,22.3,1,0.5,1
2025-09-03T18:04:09.183357,none,0,0,1,0,0.0,22.2,1,0.5,1
2025-09-03T18:04:10.398802,failure,7777777,11666665.5,1,1,0.8,22.2,1,0.5,1
2025-09-03T18:04:11.175032,latency,10,20,1,0,0.0,22.3,1,0.5,1
2025-09-03T18:04:11.729319,failure,0,0.0,1,1,2.9,22.3,1,0.5,1
2025-09-03T18:04:11.745814,latency,10,20,1,0,0.0,22.2,1,0.5,1
2025-09-03T18:04:12.160897,none,1.5,3.0,1,0,0.5,22.3,1,0.5,1
2025-09-03T18:04:12.199716,failure,10,15.0,1,1,0.8,22.3,1,0.5,1
2025-09-03T18:04:12.889422,latency,-5,-10,1,0,0.0,22.3,1,0.5,1
2025-09-03T18:04:12.906711,failure,1.5,2.25,1,1,0.0,22.3,1,0.5,1
2025-09-03T18:04:13.435406,failure,0,0.0,1,1,3.4,22.3,1,0.5,1
2025-09-03T18:04:13.967458,none,0,0,1,0,1.6,22.3,1,0.5,1
2025-09-03T18:04:14.890714,failure,1.5,2.25,1,1,0.0,22.3,1,0.5,1
2025-09-03T18:04:15.330022,latency,10,20,1,0,0.0,22.3,1,0.5,1
2025-09-03T18:04:15.391393,latency,10,20,1,0,0.0,22.4,1,0.5,1
2025-09-03T18:04:15.642170,failure,7777777,11666665.5,1,1,0.8,22.3,1,0.5,1
2025-09-03T18:04:15.846406,latency,-5,-10,1,0,0.0,22.3,1,0.5,1
2025-09-03T18:04:15.947812,failure,1.5,2.25,1,1,1.6,22.4,1,0.5,1
2025-09-03T18:04:16.089665,latency,10,20,1,0,0.0,22.4,1,0.5,1
2025-09-03T18:04:17.627744,latency,-5,-10,1,0,0.0,22.1,1,0.5,1
2025-09-03T18:04:17.670329,latency,10,20,1,0,0.0,22.2,1,0.5,1
2025-09-03T18:04:18.005046,none,0,0,1,0,0.0,22.1,1,0.5,1
2025-09-03T18:04:18.418807,failure,1.5,2.25,1,1,5.6,22.2,1,0.5,1
2025-09-03T18:04:18.495446,timeout,7777777,11666665.5,1,1,26.3,22.1,1,0.5,1
2025-09-03T18:04:19.202215,none,0,0,1,0,0.0,22.1,1,0.5,1
2025-09-03T18:04:19.616855,latency,-5,-10,1,0,0.8,22.1,1,0.5,1
2025-09-03T18:04:19.788754,none,0,0,1,0,0.8,22.2,1,0.5,1
2025-09-03T18:04:20.074277,none,0,0,1,0,1.7,22.2,1,0.5,1
2025-09-03T18:04:20.158761,failure,1.5,2.25,1,1,1.7,22.1,1,0.5,1
2025-09-03T18:04:20.170433,none,1.5,3.0,1,0,0.8,22.2,1,0.5,1
2025-09-03T18:04:20.438850,none,1.5,3.0,1,0,0.8,22.2,1,0.5,1
2025-09-03T18:04:21.166915,failure,1.5,2.25,1,1,0.0,22.2,1,0.5,1
2025-09-03T18:04:21.602553,failure,10,15.0,1,1,0.8,22.2,1,0.5,1
2025-09-03T18:04:22.363575,none,0,0,1,0,0.0,22.1,1,0.5,1
2025-09-03T18:04:23.289697,none,1.5,3.0,1,0,0.9,22.1,1,0.5,1
2025-09-03T18:04:23.660159,latency,-5,-10,1,0,0.0,22.2,1,0.5,1
2025-09-03T18:04:23.923149,failure,1.5,2.25,1,1,0.0,22.1,1,0.5,1
2025-09-03T18:04:25.154866,failure,-5,-7.5,1,1,2.5,22.1,1,0.5,1
2025-09-03T18:04:25.204639,failure,10,15.0,1,1,2.5,22.1,1,0.5,1
2025-09-03T18:04:25.658631,failure,1.5,2.25,1,1,0.0,22.1,1,0.5,1
2025-09-03T18:04:25.948664,failure,1.5,2.25,1,1,0.0,22.1,1,0.5,1
2025-09-03T18:04:26.172254,failure,1.5,2.25,1,1,2.5,22.1,1,0.5,1
2025-09-03T18:04:26.741171,failure,7777777,11666665.5,1,1,0.8,22.1,1,0.5,1
2025-09-03T18:04:26.932711,none,0,0,1,0,0.0,22.2,1,0.5,1
2025-09-03T18:04:27.141721,latency,-5,-10,1,0,0.0,22.1,1,0.5,1
2025-09-03T18:04:27.285037,failure,-5,-7.5,1,1,1.7,22.1,1,0.5,1
2025-09-03T18:04:27.653835,none,0,0,1,0,0.8,22.2,1,0.5,1
2025-09-03T18:04:28.092550,failure,1.5,2.25,1,1,0.0,22.1,1,0.5,1
2025-09-03T18:04:28.416215,none,0,0,1,0,1.7,22.1,1,0.5,1
2025-09-03T18:04:28.518785,none,1.5,3.0,1,0,0.8,22.1,1,0.5,1
2025-09-03T18:04:29.464351,failure,-5,-7.5,1,1,2.5,22.2,1,0.5,1
2025-09-03T18:04:29.700777,none,0,0,1,0,1.7,22.2,1,0.5,1
2025-09-03T18:04:29.831475,failure,1.5,2.25,1,1,0.0,22.2,1,0.5,1
2025-09-03T18:04:30.188213,timeout,10,15.0,1,1,1.7,22.2,1,0.5,1
2025-09-03T18:04:30.362145,none,0,0,1,0,0.8,22.2,1,0.5,1
2025-09-03T18:04:30.579536,none,0,0,1,0,0.0,22.1,1,0.5,1
2025-09-03T18:04:32.756303,failure,1.5,2.25,1,1,1.7,22.1,1,0.5,1
2025-09-03T18:04:32.839304,failure,7777777,11666665.5,1,1,2.5,22.1,1,0.5,1
2025-09-03T18:04:33.031426,none,0,0,1,0,0.0,22.2,1,0.5,1
2025-09-03T18:04:33.035396,timeout,10,15.0,1,1,1.7,22.1,1,0.5,1
2025-09-03T18:04:33.363383,latency,7777777,15555554,1,0,0.0,22.1,1,0.5,1
2025-09-03T18:04:33.811109,failure,1.5,2.25,1,1,1.7,22.2,1,0.5,1
2025-09-03T18:04:33.884675,failure,1.5,2.25,1,1,1.7,22.2,1,0.5,1
2025-09-03T18:04:33.911823,failure,10,15.0,1,1,2.5,22.2,1,0.5,1
2025-09-03T18:04:34.174733,failure,1.5,2.25,1,1,0.0,22.2,1,0.5,1
2025-09-03T18:04:35.886585,latency,-5,-10,1,0,0.8,22.2,1,0.5,1
2025-09-03T18:04:36.144831,failure,1.5,2.25,1,1,0.0,22.2,1,0.5,1
2025-09-03T18:04:36.355172,failure,1.5,2.25,1,1,0.0,22.2,1,0.5,1
2025-09-03T18:04:36.612979,latency,7777777,15555554,1,0,0.0,22.2,1,0.5,1
2025-09-03T18:04:36.849895,none,1.5,3.0,1,0,0.9,22.2,1,0.5,1
2025-09-03T18:04:36.964406,timeout,7777777,11666665.5,1,1,7.5,22.2,1,0.5,1
2025-09-03T18:04:37.668232,failure,1.5,2.25,1,1,0.0,22.2,1,0.5,1
2025-09-03T18:04:39.296286,none,0,0,1,0,0.9,22.3,1,0.5,1
2025-09-03T18:04:39.534132,failure,0,0.0,1,1,2.5,22.2,1,0.5,1
2025-09-03T18:04:39.628844,failure,0,0.0,1,1,3.4,22.2,1,0.5,1
2025-09-03T18:04:39.678065,latency,7777777,15555554,1,0,0.0,22.2,1,0.5,1
2025-09-03T18:04:40.536516,failure,1.5,2.25,1,1,0.0,22.3,1,0.5,1
2025-09-03T18:04:40.955487,timeout,10,15.0,1,1,1.7,22.3,1,0.5,1
2025-09-03T18:04:41.193743,failure,0,0.0,1,1,2.5,22.3,1,0.5,1
2025-09-03T18:04:41.319138,latency,7777777,15555554,1,0,0.0,22.3,1,0.5,1
2025-09-03T18:04:41.452675,latency,10,20,1,0,0.0,22.3,1,0.5,1
2025-09-03T18:04:41.990698,latency,-5,-10,1,0,0.8,22.3,1,0.5,1
2025-09-03T18:04:42.990867,none,0,0,1,0,1.6,22.1,1,0.5,1
2025-09-03T18:04:43.231508,failure,1.5,2.25,1,1,2.4,22.3,1,0.5,1
2025-09-03T18:04:44.078660,failure,1.5,2.25,1,1,3.4,22.1,1,0.5,1
2025-09-03T18:04:44.190990,failure,1.5,2.25,1,1,1.7,22.1,1,0.5,1
2025-09-03T18:04:44.199464,timeout,10,15.0,1,1,1.7,22.1,1,0.5,1
2025-09-03T18:04:44.200461,failure,-5,-7.5,1,1,1.7,22.1,1,0.5,1
2025-09-03T18:04:45.234593,latency,7777777,15555554,1,0,0.0,22.1,1,0.5,1
2025-09-03T18:04:45.994364,failure,0,0.0,1,1,6.6,22.2,1,0.5,1
2025-09-03T18:04:47.020378,latency,10,20,1,0,0.0,22.2,1,0.5,1
2025-09-03T18:04:47.041636,failure,1.5,2.25,1,1,0.0,22.2,1,0.5,1
2025-09-03T18:04:47.296412,none,1.5,3.0,1,0,0.8,22.3,1,0.5,1
2025-09-03T18:04:47.538881,latency,10,20,1,0,0.0,22.3,1,0.5,1
2025-09-03T18:04:48.053378,failure,-5,-7.5,1,1,1.7,22.2,1,0.5,1
2025-09-03T18:04:48.707506,none,1.5,3.0,1,0,0.8,22.3,1,0.5,1
2025-09-03T18:04:49.811345,latency,-5,-10,1,0,0.0,22.4,1,0.5,1
2025-09-03T18:04:49.862318,latency,7777777,15555554,1,0,0.0,22.3,1,0.5,1
2025-09-03T18:04:50.601826,timeout,7777777,11666665.5,1,1,6.1,22.3,1,0.5,1
2025-09-03T18:04:50.784298,none,0,0,1,0,0.0,22.3,1,0.5,1
2025-09-03T18:04:50.932162,failure,1.5,2.25,1,1,3.4,22.3,1,0.5,1
2025-09-03T18:04:50.946186,failure,0,0.0,1,1,3.3,22.3,1,0.5,1
2025-09-03T18:04:51.663197,none,0,0,1,0,0.0,22.3,1,0.5,1
2025-09-03T18:04:52.189883,failure,1.5,2.25,1,1,0.0,22.3,1,0.5,1
2025-09-03T18:04:52.909775,none,0,0,1,0,0.0,22.3,1,0.5,1
2025-09-03T18:04:53.039156,failure,1.5,2.25,1,1,1.7,22.3,1,0.5,1
2025-09-03T18:04:53.658896,failure,10,15.0,1,1,0.8,22.3,1,0.5,1
2025-09-03T18:04:53.761225,failure,10,15.0,1,1,0.8,22.3,1,0.5,1
2025-09-03T18:04:54.158313,none,0,0,1,0,1.7,22.4,1,0.5,1
2025-09-03T18:04:54.953437,latency,10,20,1,0,0.0,22.3,1,0.5,1
2025-09-03T18:04:55.247848,latency,10,20,1,0,0.0,22.4,1,0.5,1
2025-09-03T18:04:55.256295,timeout,10,15.0,1,1,1.7,22.3,1,0.5,1
2025-09-03T18:04:55.347304,failure,1.5,2.25,1,1,1.7,22.3,1,0.5,1
2025-09-03T18:04:55.408867,none,0,0,1,0,0.0,22.4,1,0.5,1
2025-09-03T18:04:55.883586,timeout,10,15.0,1,1,1.7,22.4,1,0.5,1
2025-09-03T18:04:57.296315,failure,1.5,2.25,1,1,3.3,22.4,1,0.5,1
2025-09-03T18:04:57.480513,failure,-5,-7.5,1,1,2.5,22.4,1,0.5,1
2025-09-03T18:04:57.913720,failure,1.5,2.25,1,1,0.0,22.4,1,0.5,1
2025-09-03T18:04:57.952929,latency,7777777,15555554,1,0,0.0,21.5,1,0.5,1
2025-09-03T18:04:57.996119,latency,10,20,1,0,0.0,21.3,1,0.5,1
2025-09-03T18:04:58.365346,none,1.5,3.0,1,0,6.3,21.5,1,0.5,1
2025-09-03T18:04:58.416107,failure,-5,-7.5,1,1,11.7,21.3,1,0.5,1
2025-09-03T18:04:58.539935,latency,7777777,15555554,1,0,0.0,21.5,1,0.5,1
2025-09-03T18:04:59.470940,none,0,0,1,0,0.0,21.5,1,0.5,1
2025-09-03T18:04:59.486336,failure,10,15.0,1,1,0.8,21.5,1,0.5,1
2025-09-03T18:04:59.521404,failure,1.5,2.25,1,1,3.4,21.5,1,0.5,1
2025-09-03T18:04:59.975278,latency,-5,-10,1,0,0.8,21.5,1,0.5,1
2025-09-03T18:05:00.557070,latency,7777777,15555554,1,0,0.0,21.5,1,0.5,1
2025-09-03T18:05:02.317679,none,0,0,1,0,0.8,21.5,1,0.5,1
2025-09-03T18:05:02.652219,failure,7777777,11666665.5,1,1,1.7,21.5,1,0.5,1
2025-09-03T18:05:02.698389,latency,-5,-10,1,0,0.0,21.5,1,0.5,1
2025-09-03T18:05:02.699104,failure,1.5,2.25,1,1,1.7,21.5,1,0.5,1
2025-09-03T18:05:02.885022,failure,1.5,2.25,1,1,0.0,21.5,1,0.5,1
2025-09-03T18:05:03.652539,failure,10,15.0,1,1,0.8,21.5,1,0.5,1
2025-09-03T18:05:04.014218,failure,10,15.0,1,1,0.8,21.5,1,0.5,1
2025-09-03T18:05:04.457474,failure,7777777,11666665.5,1,1,0.8,21.5,1,0.5,1
2025-09-03T18:05:04.543574,timeout,10,15.0,1,1,1.7,21.5,1,0.5,1
2025-09-03T18:05:05.180682,failure,1.5,2.25,1,1,0.0,21.5,1,0.5,1
2025-09-03T18:05:05.531221,latency,10,20,1,0,0.0,21.5,1,0.5,1
2025-09-03T18:05:05.851959,none,1.5,3.0,1,0,0.8,21.5,1,0.5,1
2025-09-03T18:05:07.032046,failure,1.5,2.25,1,1,0.0,21.5,1,0.5,1
2025-09-03T18:05:07.212914,failure,-5,-7.5,1,1,1.7,21.5,1,0.5,1
2025-09-03T18:05:08.022430,latency,7777777,15555554,1,0,0.0,21.6,1,0.5,1
2025-09-03T18:05:08.571275,timeout,10,15.0,1,1,20.6,21.6,1,0.5,1
2025-09-03T18:05:08.683392,failure,0,0.0,1,1,5.9,21.6,1,0.5,1
2025-09-03T18:05:08.798708,latency,7777777,15555554,1,0,0.0,21.5,1,0.5,1
2025-09-03T18:05:08.899286,latency,-5,-10,1,0,0.0,21.6,1,0.5,1
2025-09-03T18:05:09.115398,failure,0,0.0,1,1,2.5,21.6,1,0.5,1
2025-09-03T18:05:09.167403,failure,10,15.0,1,1,2.5,21.6,1,0.5,1
2025-09-03T18:05:09.378923,latency,-5,-10,1,0,0.0,21.5,1,0.5,1
2025-09-03T18:05:09.457459,failure,1.5,2.25,1,1,3.1,21.6,1,0.5,1
2025-09-03T18:05:09.542503,none,0,0,1,0,0.0,21.6,1,0.5,1
2025-09-03T18:05:10.078808,none,0,0,1,0,0.0,21.6,1,0.5,1
2025-09-03T18:05:12.216995,latency,-5,-10,1,0,0.8,21.6,1,0.5,1
2025-09-03T18:05:12.294536,failure,1.5,2.25,1,1,0.0,21.6,1,0.5,1
2025-09-03T18:05:12.458893,failure,10,15.0,1,1,0.8,21.6,1,0.5,1
2025-09-03T18:05:12.516544,timeout,10,15.0,1,1,1.7,21.6,1,0.5,1
2025-09-03T18:05:12.801144,none,0,0,1,0,0.8,21.5,1,0.5,1
2025-09-03T18:05:13.046528,timeout,7777777,11666665.5,1,1,6.7,21.6,1,0.5,1
2025-09-03T18:05:13.156872,failure,-5,-7.5,1,1,2.9,21.5,1,0.5,1
2025-09-03T18:05:13.657053,failure,1.5,2.25,1,1,2.5,21.5,1,0.5,1
2025-09-03T18:05:14.456250,latency,7777777,15555554,1,0,0.0,21.5,1,0.5,1
2025-09-03T18:05:14.964364,none,1.5,3.0,1,0,0.8,21.4,1,0.5,1
2025-09-03T18:05:15.061485,latency,7777777,15555554,1,0,0.0,21.4,1,0.5,1
2025-09-03T18:05:15.286471,latency,7777777,15555554,1,0,0.0,21.5,1,0.5,1
2025-09-03T18:05:15.781526,failure,1.5,2.25,1,1,0.0,21.4,1,0.5,1
2025-09-03T18:05:16.254880,timeout,10,15.0,1,1,1.6,21.4,1,0.5,1
2025-09-03T18:05:16.853104,latency,-5,-10,1,0,0.0,21.4,1,0.5,1
2025-09-03T18:05:16.855930,failure,7777777,11666665.5,1,1,4.2,21.4,1,0.5,1
2025-09-03T18:05:17.183543,failure,7777777,11666665.5,1,1,0.8,21.4,1,0.5,1
2025-09-03T18:05:17.204996,failure,-5,-7.5,1,1,2.5,21.4,1,0.5,1
2025-09-03T18:05:17.924145,none,0,0,1,0,0.0,21.5,1,0.5,1
2025-09-03T18:05:18.115954,none,0,0,1,0,0.8,21.5,1,0.5,1
2025-09-03T18:05:19.004450,none,0,0,1,0,0.8,21.6,1,0.5,1
2025-09-03T18:05:19.026852,failure,-5,-7.5,1,1,6.6,21.5,1,0.5,1
2025-09-03T18:05:19.260888,failure,10,15.0,1,1,0.8,21.5,1,0.5,1
2025-09-03T18:05:19.993111,failure,-5,-7.5,1,1,17.5,21.6,1,0.5,1
2025-09-03T18:05:20.855978,failure,10,15.0,1,1,2.5,21.6,1,0.5,1
2025-09-03T18:05:21.759708,failure,1.5,2.25,1,1,0.0,21.6,1,0.5,1
2025-09-03T18:05:21.828636,latency,-5,-10,1,0,0.0,21.6,1,0.5,1
2025-09-03T18:05:22.736318,latency,10,20,1,0,0.0,21.6,1,0.5,1
2025-09-03T18:05:23.009774,failure,-5,-7.5,1,1,1.7,21.6,1,0.5,1
2025-09-03T18:05:23.042696,failure,1.5,2.25,1,1,3.3,21.6,1,0.5,1
2025-09-03T18:05:23.100427,failure,-5,-7.5,1,1,3.3,21.6,1,0.5,1
2025-09-03T18:05:23.217822,latency,10,20,1,0,0.0,21.7,1,0.5,1
2025-09-03T18:05:23.984001,none,0,0,1,0,1.7,21.6,1,0.5,1
2025-09-03T18:05:24.062814,latency,-5,-10,1,0,0.0,21.6,1,0.5,1
2025-09-03T18:05:25.462901,latency,-5,-10,1,0,0.0,21.6,1,0.5,1
2025-09-03T18:05:25.860209,timeout,7777777,11666665.5,1,1,5.2,21.6,1,0.5,1
2025-09-03T18:05:26.037908,failure,7777777,11666665.5,1,1,0.8,21.6,1,0.5,1
2025-09-03T18:05:26.340515,failure,1.5,2.25,1,1,0.0,21.6,1,0.5,1
